source_code,source_concept_id,source_vocabulary_id,source_code_description,valid_start_date,valid_end_date,invalid_reason,target_concept_id,target_vocabulary_id,target_vocabulary_code,domain_id,confidence_score,source_code_description_original
20103530,20103530,TUSS,Functional recovery following surgery or immobilization for vertebral pathology,2009-02-13,,,42536494,SNOMED,735394001,Procedure,0.5774691104888916,Recuperação funcional pós-operatória ou por imobilização da patologia vertebral
20103549,20103549,TUSS,Mesotherapy procedures (per anatomical region),2009-02-13,,,36675054,SNOMED,771329004,Procedure,0.31055641174316406,Procedimentos mesoterápicos (por região anatômica)
20103557,20103557,TUSS,Mesotherapy procedures with calcitonin (any segment),2009-02-13,,,42900359,RxNorm,1311287,Drug,0.4082871675491333,Procedimentos mesoterápicos com calcitonina (qualquer segmento)
20103565,20103565,TUSS,Pelvic inflammatory processes,2009-02-13,,,199067,SNOMED,198130006,Condition,0.9097841158509254,Processos inflamatórios pélvicos
20103573,20103573,TUSS,Supervised exercise program with electrocardiogram and/or oxygen saturation acquisition - individual session,2009-02-13,,,44808982,SNOMED,861341000000108,Measurement,0.3132897615432739,Programa de exercício supervisionado com obtenção de eletrocardiograma e/ou saturação de O2 - sessão individual
20103581,20103581,TUSS,Supervised exercise program with electrocardiogram and/or oxygen saturation monitoring - group session,2009-02-13,,,4269171,SNOMED,401167006,Observation,0.46601295471191406,Programa de exercício supervisionado com obtenção de eletrocardiograma e/ou saturação de O2 - sessão coletiva
20103590,20103590,TUSS,Supervised exercise program without obtaining an electrocardiogram and/or O2 saturation - individual session,2009-02-13,,,4119965,SNOMED,304580003,Observation,0.19624245166778564,Programa de exercício supervisionado sem obtenção de eletrocardiograma e/ou saturação de O2 - sessão individual
20103603,20103603,TUSS,Supervised exercise program without electrocardiogram and/or O2 saturation measurement - group session,2009-02-13,,,4269171,SNOMED,401167006,Observation,0.36837148666381836,Programa de exercício supervisionado sem obtenção de eletrocardiograma e/ou saturação de O2 - sessão coletiva
20103611,20103611,TUSS,Burns - outpatient follow-up for sequelae prevention (per segment),2009-02-13,,,441172,SNOMED,21835004,Condition,0.3585147261619568,Queimados - seguimento ambulatorial para prevenção de sequelas (por segmento)
20103620,20103620,TUSS,Rehabilitation of patient with endoprosthesis,2009-02-13,,,4296758,SNOMED,77000007,Procedure,0.5443496704101562,Reabilitação de paciente com endoprótese
20103638,20103638,TUSS,Vestibular rehabilitation (per session),2009-02-13,,,4051782,SNOMED,23399008,Procedure,0.6227055788040161,Reabilitação labiríntica (por sessão)
20103646,20103646,TUSS,Perineal rehabilitation with biofeedback,2009-02-13,,,4312867,SNOMED,86516002,Procedure,0.5121484398841858,Reabilitação perineal com biofeedback
20103654,20103654,TUSS,Functional recovery of craniofacial disorders,2009-02-13,,,4080104,SNOMED,180166005,Procedure,0.4851410984992981,Recuperação funcional de distúrbios crânio-faciais
20103662,20103662,TUSS,Functional recovery post-operative or post-cast immobilization of osteomioarticular pathology with neurovascular complications affecting a limb,2009-02-13,,,40492978,SNOMED,449028002,Procedure,0.3243412971496582,Recuperação funcional pós-operatória ou pós-imobilização gessada de  patologia  osteomioarticular  com complicações neurovasculares afetando um membro
20103670,20103670,TUSS,Functional recovery post-operative or post-cast immobilization of osteomioarticular pathology with neurovascular complications affecting more than one limb.,2009-02-13,,,4140092,SNOMED,32805004,Condition,0.3015446662902832,Recuperação funcional pós-operatória ou pós-imobilização gessada de  patologia  osteomioarticular  com complicações neurovasculares afetando mais de um membro
20103689,20103689,TUSS,Psychomotor development delay,2009-02-13,,,44804870,SNOMED,760491000000102,Condition,0.7105046212673187,Retardo do desenvolvimento psicomotor
20103697,20103697,TUSS,Sequelae of thoracic and abdominal traumas,2009-02-13,,,35625952,SNOMED,769055006,Condition,0.6072315275669098,Sequelas de traumatismos torácicos e abdominais
20103700,20103700,TUSS,Sequelae in polytrauma patients (in different segments),2009-02-13,,,435693,SNOMED,72933006,Condition,0.4336664080619812,Sequelas em politraumatizados (em diferentes segmentos)
20103719,20103719,TUSS,Sinusitis,2009-02-13,,,4283893,SNOMED,36971009,Condition,0.9999999999994439,Sinusites
20103727,20103727,TUSS,Supervised cardiovascular rehabilitation. 12-week program. Two to three sessions per week (per session),2022-08-01,,,4177819,SNOMED,49763002,Observation,0.2599489092826843,Reabilitação cardiovascular supervisionada. Programa de 12 semanas. Duas a três sessões por semana (por sessão) 
20103743,20103743,TUSS,Exercises in pleoptics,2009-02-13,,,4022567,SNOMED,226029000,Procedure,0.6311828196048737,Exercícios de pleóptica
20103751,20103751,TUSS,"Leme, gait analysis",2012-10-10,,,44809106,SNOMED,862101000000100,Procedure,0.5365135669708252,"Leme, análise de marcha"
20104014,20104014,TUSS,Actinotherapy (per session),2009-02-13,,,4151902,SNOMED,31394004,Procedure,0.5521319806575775,Actinoterapia (por sessão)
20104022,20104022,TUSS,Application of hyposensitizer - in-office (AHC) excluding the allergen - technical planning for,2009-02-13,,,37019855,LOINC,92553-7,Observation,0.16039389371871948,Aplicação de hipossensibilizante - em consultório (AHC) exclusive o alérgeno - planejamento técnico para
20104049,20104049,TUSS,Bladder catheterization for urinary retention,2009-02-13,,,4257824,SNOMED,410024004,Procedure,0.7295362949371338,Cateterismo vesical em retenção urinária
20104057,20104057,TUSS,Chemical bladder cauterization,2009-02-13,,,4263359,SNOMED,361259002,Procedure,0.6864201724529266,Cauterização química vesical
20104065,20104065,TUSS,Cerumen removal - unilateral,2024-02-01,,,4041853,SNOMED,229838003,Procedure,0.4634956121444702,Cerumen - remoção - unilateral
20104073,20104073,TUSS,Cryotherapy (group of up to 5 lesions),2009-02-13,,,4100947,SNOMED,27777002,Procedure,0.4443439841270447,Crioterapia (grupo de até 5 lesões)
20104081,20104081,TUSS,"General wound dressings with anesthesia, excluding burn patients",2009-02-13,,,4174669,SNOMED,50697003,Procedure,0.32725048065185547,"Curativos em geral com anestesia, exceto queimados"
20104090,20104090,TUSS,Vascular extremity dressing,2009-02-13,,,4305581,SNOMED,3895009,Procedure,0.607573539018631,Curativo de extremidades de origem vascular
20104103,20104103,TUSS,"General wound care without anesthesia, excluding burns",2009-02-13,,,4145455,SNOMED,34390007,Procedure,0.4693945050239563,"Curativos em geral sem anestesia, exceto queimados"
20104111,20104111,TUSS,Urethral dilation (session),2009-02-13,,,4072074,SNOMED,176356008,Procedure,0.6084142327308655,Dilatação uretral (sessão)
20104120,20104120,TUSS,UVA phototherapy (PUVA) (per session),2009-02-13,,,4262683,SNOMED,46467001,Procedure,0.5723650753498077,Fototerapia com UVA (PUVA) (por sessão)
20104138,20104138,TUSS,Specific immunotherapy - 30 days - technical planning,2009-02-13,,,4182062,SNOMED,52338008,Procedure,0.16931021213531494,Imunoterapia específica - 30 dias - planejamento técnico
20104146,20104146,TUSS,Nonspecific immunotherapy - 30 days - technical planning,2009-02-13,,,4182062,SNOMED,52338008,Procedure,0.16442209482192993,Imunoterapia inespecífica - 30 dias - planejamento técnico
20104154,20104154,TUSS,Bladder or urethral instillation,2009-02-13,,,4107584,SNOMED,18011004,Procedure,0.6644429564476013,Instilação vesical ou uretral
20104170,20104170,TUSS,"Electroconvulsive therapy session (in a room with a pulse oximeter, ECG monitor, EEG), under anesthesia",2009-02-13,,,4230166,SNOMED,406169005,Observation,0.33278733491897583,"Sessão de eletroconvulsoterapia (em sala com oxímetro de pulso, monitor de ECG, EEG), sob anestesia"
20104189,20104189,TUSS,Hyperbaric oxygen therapy session (per 2-hour session),2009-02-13,,,40481328,SNOMED,441936007,Measurement,0.416215181350708,Sessão de oxigenoterapia hiperbárica (por sessão de 2 horas)
20104197,20104197,TUSS,Couple psychotherapy session,2009-02-13,,,4208314,SNOMED,440274001,Procedure,0.8893282860517502,Sessão de psicoterapia de casal
20104200,20104200,TUSS,Group psychotherapy session (per patient),2009-02-13,,,4296166,SNOMED,76168009,Procedure,0.5868668258190155,Sessão de psicoterapia de grupo (por paciente)
20104219,20104219,TUSS,Individual psychotherapy session,2009-02-13,,,4088889,SNOMED,18512000,Procedure,0.8100016117095947,Sessão de psicoterapia individual
20104227,20104227,TUSS,Child psychotherapy session,2009-02-13,,,4325720,SNOMED,429159005,Procedure,0.8200754374265671,Sessão de psicoterapia infantil
20104235,20104235,TUSS,Inhalation therapy - by nebulization,2009-02-13,,,45879919,LOINC,LA11268-2,Meas Value,0.7685461193323135,Terapia inalatória - por nebulização
20104243,20104243,TUSS,High-dose oncological therapy - planning and 1st day of treatment,2009-02-13,,,4103758,SNOMED,25461003,Procedure,0.5271246433258057,Terapia oncológica com altas doses - planejamento e 1º dia de tratamento
20104251,20104251,TUSS,High-dose oncological therapy - per subsequent day of treatment (until the start of the next cycle),2022-08-01,,,44790802,SNOMED,239071000000100,Procedure,0.33487486839294434,Terapia oncológica com altas doses - por dia subsequente de tratamento (até o início do próximo ciclo)
20104260,20104260,TUSS,Oncological therapy with intracavitary or intrathecal drug administration - by procedure,2009-02-13,,,4136369,SNOMED,31652009,Procedure,0.6444471180438995,Terapia oncológica com aplicação de medicamentos por via intracavitária ou intratecal  - por procedimento
20104278,20104278,TUSS,Oncological therapy with intra-arterial or intravenous application of drugs in an infusion with a minimum duration of 6 hours - planning and 1st day of treatment,2009-02-13,,,44791208,SNOMED,238841000000107,Procedure,0.3913578987121582,Terapia oncológica com aplicação intra-arterial ou intravenosa de medicamentos em infusão de duração mínima de 6 horas - planejamento e 1º dia de tratamento
20104286,20104286,TUSS,"Oncological therapy with intra-arterial or intravenous application of medications via infusion, with a minimum duration of 6 hours - per subsequent day of treatment (until the start of the next cycle)",2022-08-01,,,4203581,SNOMED,309698005,Procedure,0.36534470319747925,Terapia oncológica com aplicação intra-arterial ou intravenosa de medicamentos em infusão de duração mínima de 6 horas - por dia subsequente de tratamento (até o início do próximo ciclo)
20104294,20104294,TUSS,Oncological therapy - planning and 1st day of treatment,2009-02-13,,,4321704,SNOMED,70292004,Procedure,0.5534001886844635,Terapia oncológica - planejamento e 1º dia de tratamento
20104308,20104308,TUSS,Oncological therapy - per subsequent day of treatment (until the start of the next cycle),2022-08-01,,,44790802,SNOMED,239071000000100,Procedure,0.28008437156677246,Terapia oncológica - por dia subsequente de tratamento (até o início do próximo ciclo)
20104316,20104316,TUSS,Ear dressing (each),2009-02-13,,,4082778,SNOMED,247255008,Condition,0.515570342540741,Curativo de ouvido (cada)
20104324,20104324,TUSS,Ophthalmic dressing,2009-02-13,,,45767747,SNOMED,705276008,Device,0.8690296113491058,Curativo oftalmológico
20104332,20104332,TUSS,Unna boot - preparation,2009-02-13,,,19004189,RxNorm,283537,Drug,0.4410158395767212,Bota de Unna - confecção
20104340,20104340,TUSS,Catheterization of ejaculatory ducts,2009-02-13,,,44811443,SNOMED,893501000000104,Procedure,0.6799419522285461,Cateterismo de canais ejaculadores
20104359,20104359,TUSS,Prostatic massage,2009-02-13,,,4273376,SNOMED,64663002,Procedure,0.999999999999183,Massagem prostática
20104367,20104367,TUSS,Pneumoperitoneum (per session),2009-02-13,,,4065913,SNOMED,17204006,Condition,0.5145118832588196,Pneumoperitônio (por sessão)
20104375,20104375,TUSS,Artificial pneumothorax,2009-02-13,,,4104537,SNOMED,29068008,Procedure,0.9999999999989079,Pneumotórax artificial
20104383,20104383,TUSS,Intravenous pulse therapy (per session) - outpatient,2010-09-09,,,4303422,SNOMED,386340006,Observation,0.37253880500793457,Pulsoterapia intravenosa (por sessão) - ambulatorial
20104391,20104391,TUSS,Outpatient intravenous immunobiological therapy (per session),2012-10-10,,,4108709,SNOMED,180223008,Procedure,0.37269216775894165,Terapia imunobiológica intravenosa (por sessão) - ambulatorial
20104405,20104405,TUSS,Photodynamic therapy,2012-10-10,,,4117979,SNOMED,257891001,Procedure,0.9999999999994893,Terapia fotodinâmica
20104413,20104413,TUSS,Superficial (repeated) transcranial magnetic stimulation - TMS,2014-05-26,,,4130731,SNOMED,264603002,Procedure,0.4546527862548828,Estimulação magnética transcraniana superficial (repetida) - EMT
20104421,20104421,TUSS,Outpatient subcutaneous immunobiological therapy (per session),2013-12-01,,,4107731,SNOMED,180256009,Procedure,0.45857614278793335,Terapia imunobiológica subcutânea (por sessão) ambulatorial
20104430,20104430,TUSS,Oral antineoplastic therapy for cancer treatment,2013-12-01,,,4141762,SNOMED,266719004,Procedure,0.7006101608276367,Terapia antineoplásica oral para tratamento do câncer
20104448,20104448,TUSS,Outpatient negative pressure therapy,2021-04-01,,,4039922,SNOMED,229306004,Procedure,0.6174414157867432,Terapia de pressão negativa - ambulatorial
20104456,20104456,TUSS,Preventive treatment of chronic migraine,2021-08-01,,,4246989,SNOMED,408381007,Procedure,0.6124289035797119,Tratamento preventivo da migrânea crônica
20104464,20104464,TUSS,Immunoprophylactic therapy with palivizumab for respiratory syncytial virus (per session) - outpatient,2018-01-01,,,44813945,SNOMED,867411000000108,Procedure,0.2545623779296875,Terapia imunoprofilática com palivizumabe para o vírus sincicial respiratório (por sessão) – ambulatorial
20104472,20104472,TUSS,Subcutaneous therapy with polyclonal human immunoglobulin,2021-08-01,,,4107731,SNOMED,180256009,Procedure,0.5205485820770264,Terapia subcutânea com imunoglobulina humana policlonal
